skin_id_hurtownia,champion_id,champion_name,skin_num,skin_name,rarity,price_rp
823,KogMaw,Kog'Maw,2,Sonoran Kog'Maw,Epic,1350.0
824,KogMaw,Kog'Maw,3,Monarch Kog'Maw,Epic,1350.0
825,KogMaw,Kog'Maw,4,Reindeer Kog'Maw,Epic,1350.0
826,KogMaw,Kog'Maw,5,Lion Dance Kog'Maw,Epic,1350.0
827,KogMaw,Kog'Maw,6,Deep Sea Kog'Maw,Epic,1350.0
828,KogMaw,Kog'Maw,7,Jurassic Kog'Maw,Epic,1350.0
829,KogMaw,Kog'Maw,8,Battlecast Kog'Maw,Epic,1350.0
830,KogMaw,Kog'Maw,9,Pug'Maw,Epic,1350.0
831,KogMaw,Kog'Maw,10,Hextech Kog'Maw,Epic,1350.0
832,KogMaw,Kog'Maw,19,Arcanist Kog'Maw,Epic,1350.0
833,KogMaw,Kog'Maw,28,Bee'Maw,Epic,1350.0
834,KogMaw,Kog'Maw,37,Zap'Maw,Epic,1350.0
835,KogMaw,Kog'Maw,46,Shan Hai Scrolls Kog'Maw,Epic,1350.0
836,KogMaw,Kog'Maw,55,Victorious Kog'Maw,Epic,1350.0
837,KSante,K'Sante,0,default,Epic,1350.0
838,KSante,K'Sante,1,Empyrean K'Sante,Epic,1350.0
839,KSante,K'Sante,2,Prestige Empyrean K'Sante,Epic,1350.0
840,KSante,K'Sante,8,HEARTSTEEL K'Sante,Epic,1350.0
841,Leblanc,LeBlanc,0,default,Epic,1350.0
842,Leblanc,LeBlanc,1,Wicked LeBlanc,Epic,1350.0
843,Leblanc,LeBlanc,2,Prestigious LeBlanc,Epic,1350.0
844,Leblanc,LeBlanc,3,Mistletoe LeBlanc,Epic,1350.0
845,Leblanc,LeBlanc,4,Ravenborn LeBlanc,Epic,1350.0
846,Leblanc,LeBlanc,5,Elderwood LeBlanc,Epic,1350.0
847,Leblanc,LeBlanc,12,Program LeBlanc,Epic,1350.0
848,Leblanc,LeBlanc,19,iG LeBlanc,Epic,1350.0
849,Leblanc,LeBlanc,20,Coven LeBlanc,Epic,1350.0
850,Leblanc,LeBlanc,29,Worlds 2020 LeBlanc,Epic,1350.0
851,Leblanc,LeBlanc,33,Prestige Coven LeBlanc,Epic,1350.0
852,Leblanc,LeBlanc,35,Debonair LeBlanc,Epic,1350.0
853,Leblanc,LeBlanc,45,Bewitching LeBlanc,Epic,1350.0
854,Leblanc,LeBlanc,55,Risen Legend LeBlanc,Epic,1350.0
855,LeeSin,Lee Sin,0,default,Epic,1350.0
856,LeeSin,Lee Sin,1,Traditional Lee Sin,Epic,1350.0
857,LeeSin,Lee Sin,2,Acolyte Lee Sin,Epic,1350.0
858,LeeSin,Lee Sin,3,Dragon Fist Lee Sin,Epic,1350.0
859,LeeSin,Lee Sin,4,Muay Thai Lee Sin,Epic,1350.0
860,LeeSin,Lee Sin,5,Pool Party Lee Sin,Epic,1350.0
861,LeeSin,Lee Sin,6,SKT T1 Lee Sin,Epic,1350.0
862,LeeSin,Lee Sin,10,Knockout Lee Sin,Epic,1350.0
863,LeeSin,Lee Sin,11,God Fist Lee Sin,Epic,1350.0
864,LeeSin,Lee Sin,12,Playmaker Lee Sin,Epic,1350.0
865,LeeSin,Lee Sin,27,Nightbringer Lee Sin,Epic,1350.0
866,LeeSin,Lee Sin,28,Prestige Nightbringer Lee Sin,Epic,1350.0
867,LeeSin,Lee Sin,29,FPX Lee Sin,Epic,1350.0
868,LeeSin,Lee Sin,31,Storm Dragon Lee Sin,Epic,1350.0
869,LeeSin,Lee Sin,39,Prestige Nightbringer Lee Sin (2022),Epic,1350.0
870,LeeSin,Lee Sin,41,Zenith Games Lee Sin,Epic,1350.0
871,LeeSin,Lee Sin,51,Heavenscale Lee Sin,Epic,1350.0
872,LeeSin,Lee Sin,52,Divine Heavenscale Lee Sin,Epic,1350.0
873,LeeSin,Lee Sin,68,T1 Lee Sin,Epic,1350.0
874,LeeSin,Lee Sin,72,Inkshadow Lee Sin,Epic,1350.0
875,Leona,Leona,0,default,Epic,1350.0
876,Leona,Leona,1,Valkyrie Leona,Epic,1350.0
877,Leona,Leona,2,Defender Leona,Epic,1350.0
878,Leona,Leona,3,Iron Solari Leona,Epic,1350.0
879,Leona,Leona,4,Pool Party Leona,Epic,1350.0
880,Leona,Leona,8,PROJECT: Leona,Epic,1350.0
881,Leona,Leona,9,Barbecue Leona,Epic,1350.0
882,Leona,Leona,10,Solar Eclipse Leona,Epic,1350.0
883,Leona,Leona,11,Lunar Eclipse Leona,Epic,1350.0
884,Leona,Leona,12,Mecha Kingdoms Leona,Epic,1350.0
885,Leona,Leona,21,Battle Academia Leona,Epic,1350.0
886,Leona,Leona,22,DWG Leona,Epic,1350.0
887,Leona,Leona,23,Prestige Battle Academia Leona,Epic,1350.0
888,Leona,Leona,33,Debonair Leona,Epic,1350.0
889,Leona,Leona,34,High Noon Leona,Epic,1350.0
890,Leona,Leona,50,Crystalis Motus Leona,Epic,1350.0
891,Leona,Leona,52,Battle Lion Leona,Epic,1350.0
892,Leona,Leona,53,Prestige Battle Lion Leona,Epic,1350.0
893,Lillia,Lillia,0,default,Epic,1350.0
894,Lillia,Lillia,1,Spirit Blossom Lillia,Epic,1350.0
895,Lillia,Lillia,10,Nightbringer Lillia,Epic,1350.0
896,Lillia,Lillia,19,Shan Hai Scrolls Lillia,Epic,1350.0
897,Lillia,Lillia,28,Faerie Court Lillia,Epic,1350.0
898,Lillia,Lillia,37,Bowling League Lillia,Epic,1350.0
899,Lissandra,Lissandra,0,default,Epic,1350.0
900,Lissandra,Lissandra,1,Bloodstone Lissandra,Epic,1350.0
901,Lissandra,Lissandra,2,Blade Queen Lissandra,Epic,1350.0
902,Lissandra,Lissandra,3,Program Lissandra,Epic,1350.0
903,Lissandra,Lissandra,4,Coven Lissandra,Epic,1350.0
904,Lissandra,Lissandra,12,Dark Cosmic Lissandra,Epic,1350.0
905,Lissandra,Lissandra,23,Porcelain Lissandra,Epic,1350.0
906,Lissandra,Lissandra,33,Prestige Porcelain Lissandra,Epic,1350.0
907,Lissandra,Lissandra,34,Space Groove Lissandra,Epic,1350.0
908,Lissandra,Lissandra,43,Flora Fatalis Lissandra,Epic,1350.0
909,Lucian,Lucian,0,default,Epic,1350.0
910,Lucian,Lucian,1,Hired Gun Lucian,Epic,1350.0
911,Lucian,Lucian,2,Striker Lucian,Epic,1350.0
912,Lucian,Lucian,6,PROJECT: Lucian,Epic,1350.0
913,Lucian,Lucian,7,Heartseeker Lucian,Epic,1350.0
914,Lucian,Lucian,8,High Noon Lucian,Epic,1350.0
915,Lucian,Lucian,9,Demacia Vice Lucian,Epic,1350.0
916,Lucian,Lucian,18,Pulsefire Lucian,Epic,1350.0
917,Lucian,Lucian,19,Prestige Pulsefire Lucian,Epic,1350.0
918,Lucian,Lucian,25,Victorious Lucian,Epic,1350.0
919,Lucian,Lucian,31,Arcana Lucian,Epic,1350.0
920,Lucian,Lucian,40,Strike Paladin Lucian,Epic,1350.0
921,Lucian,Lucian,52,Winterblessed Lucian,Epic,1350.0
922,Lucian,Lucian,62,Masked Justice Lucian,Epic,1350.0
923,Lucian,Lucian,72,Sunken Shadows Lucian,Epic,1350.0
924,Lulu,Lulu,0,default,Epic,1350.0
925,Lulu,Lulu,1,Bittersweet Lulu,Epic,1350.0
926,Lulu,Lulu,2,Wicked Lulu,Epic,1350.0
927,Lulu,Lulu,3,Dragon Trainer Lulu,Epic,1350.0
928,Lulu,Lulu,4,Winter Wonder Lulu,Epic,1350.0
929,Lulu,Lulu,5,Pool Party Lulu,Epic,1350.0
930,Lulu,Lulu,6,Star Guardian Lulu,Epic,1350.0
931,Lulu,Lulu,14,Cosmic Enchantress Lulu,Epic,1350.0
932,Lulu,Lulu,15,Pajama Guardian Lulu,Epic,1350.0
933,Lulu,Lulu,26,Space Groove Lulu,Epic,1350.0
934,Lulu,Lulu,27,Prestige Space Groove Lulu,Epic,1350.0
935,Lulu,Lulu,37,Monster Tamer Lulu,Epic,1350.0
936,Lulu,Lulu,46,Cafe Cuties Lulu,Epic,1350.0
937,Lulu,Lulu,55,Arcana Lulu,Epic,1350.0
938,Lux,Lux,0,default,Epic,1350.0
939,Lux,Lux,1,Sorceress Lux,Epic,1350.0
940,Lux,Lux,2,Spellthief Lux,Epic,1350.0
941,Lux,Lux,3,Commando Lux,Epic,1350.0
942,Lux,Lux,4,Imperial Lux,Epic,1350.0
943,Lux,Lux,5,Steel Legion Lux,Epic,1350.0
944,Lux,Lux,6,Star Guardian Lux,Epic,1350.0
945,Lux,Lux,7,Elementalist Lux,Ultimate,3250.0
946,Lux,Lux,8,Lunar Empress Lux,Epic,1350.0
947,Lux,Lux,14,Pajama Guardian Lux,Epic,1350.0
948,Lux,Lux,15,Battle Academia Lux,Epic,1350.0
949,Lux,Lux,16,Prestige Battle Academia Lux,Epic,1350.0
950,Lux,Lux,17,Dark Cosmic Lux,Epic,1350.0
951,Lux,Lux,18,Cosmic Lux,Epic,1350.0
952,Lux,Lux,19,Space Groove Lux,Epic,1350.0
953,Lux,Lux,29,Porcelain Lux,Epic,1350.0
954,Lux,Lux,38,Soul Fighter Lux,Epic,1350.0
955,Lux,Lux,39,Prestige Battle Academia Lux (2022),Epic,1350.0
956,Lux,Lux,40,Prestige Porcelain Lux,Epic,1350.0
957,Lux,Lux,42,Empyrean Lux,Epic,1350.0
958,Lux,Lux,61,Faerie Court Lux,Epic,1350.0
959,Lux,Lux,70,Prestige Spirit Blossom Lux,Epic,1350.0
960,Lux,Lux,72,Panda Pal Lux,Epic,1350.0
961,Malphite,Malphite,0,default,Epic,1350.0
962,Malphite,Malphite,1,Shamrock Malphite,Epic,1350.0
963,Malphite,Malphite,2,Coral Reef Malphite,Epic,1350.0
964,Malphite,Malphite,3,Marble Malphite,Epic,1350.0
965,Malphite,Malphite,4,Obsidian Malphite,Epic,1350.0
966,Malphite,Malphite,5,Glacial Malphite,Epic,1350.0
967,Malphite,Malphite,6,Mecha Malphite,Epic,1350.0
968,Malphite,Malphite,7,Ironside Malphite,Epic,1350.0
969,Malphite,Malphite,16,Odyssey Malphite,Epic,1350.0
970,Malphite,Malphite,23,Dark Star Malphite,Epic,1350.0
971,Malphite,Malphite,24,Prestige Dark Star Malphite,Epic,1350.0
972,Malphite,Malphite,25,FPX Malphite,Epic,1350.0
973,Malphite,Malphite,27,Old God Malphite,Epic,1350.0
974,Malphite,Malphite,37,Lunar Guardian Malphite,Epic,1350.0
975,Malphite,Malphite,48,Pool Party Malphite,Epic,1350.0
976,Malzahar,Malzahar,0,default,Epic,1350.0
977,Malzahar,Malzahar,1,Vizier Malzahar,Epic,1350.0
978,Malzahar,Malzahar,2,Shadow Prince Malzahar,Epic,1350.0
979,Malzahar,Malzahar,3,Djinn Malzahar,Epic,1350.0
980,Malzahar,Malzahar,4,Overlord Malzahar,Epic,1350.0
981,Malzahar,Malzahar,5,Snow Day Malzahar,Epic,1350.0
982,Malzahar,Malzahar,6,Battle Boss Malzahar,Epic,1350.0
983,Malzahar,Malzahar,7,Hextech Malzahar,Epic,1350.0
984,Malzahar,Malzahar,9,Worldbreaker Malzahar,Epic,1350.0
985,Malzahar,Malzahar,18,Beezahar,Epic,1350.0
986,Malzahar,Malzahar,28,Debonair Malzahar,Epic,1350.0
987,Malzahar,Malzahar,38,Three Honors Malzahar,Epic,1350.0
988,Malzahar,Malzahar,39,Empyrean Malzahar,Epic,1350.0
989,Malzahar,Malzahar,49,Fatebreaker Malzahar,Epic,1350.0
990,Maokai,Maokai,0,default,Epic,1350.0
991,Maokai,Maokai,1,Charred Maokai,Epic,1350.0
992,Maokai,Maokai,2,Totemic Maokai,Epic,1350.0
993,Maokai,Maokai,3,Festive Maokai,Epic,1350.0
994,Maokai,Maokai,4,Haunted Maokai,Epic,1350.0
995,Maokai,Maokai,5,Goalkeeper Maokai,Epic,1350.0
996,Maokai,Maokai,6,Meowkai,Epic,1350.0
997,Maokai,Maokai,7,Victorious Maokai,Epic,1350.0
998,Maokai,Maokai,16,Worldbreaker Maokai,Epic,1350.0
999,Maokai,Maokai,24,Astronaut Maokai,Epic,1350.0
1000,Maokai,Maokai,33,DRX Maokai,Epic,1350.0
1001,MasterYi,Master Yi,0,default,Epic,1350.0
1002,MasterYi,Master Yi,1,Assassin Master Yi,Epic,1350.0
1003,MasterYi,Master Yi,2,Chosen Master Yi,Epic,1350.0
1004,MasterYi,Master Yi,3,Ionia Master Yi,Epic,1350.0
1005,MasterYi,Master Yi,4,Samurai Yi,Epic,1350.0
1006,MasterYi,Master Yi,5,Headhunter Master Yi,Epic,1350.0
1007,MasterYi,Master Yi,9,PROJECT: Yi,Epic,1350.0
1008,MasterYi,Master Yi,10,Cosmic Blade Master Yi,Epic,1350.0
1009,MasterYi,Master Yi,11,Eternal Sword Yi,Epic,1350.0
1010,MasterYi,Master Yi,17,Snow Man Yi,Epic,1350.0
1011,MasterYi,Master Yi,24,Blood Moon Master Yi,Epic,1350.0
1012,MasterYi,Master Yi,33,PsyOps Master Yi,Epic,1350.0
1013,MasterYi,Master Yi,42,Debonair Master Yi,Epic,1350.0
1014,MasterYi,Master Yi,52,Spirit Blossom Master Yi,Epic,1350.0
1015,MasterYi,Master Yi,53,Prestige Spirit Blossom Master Yi,Epic,1350.0
1016,MasterYi,Master Yi,89,Inkshadow Master Yi,Epic,1350.0
1017,MasterYi,Master Yi,96,Heavenscale Master Yi,Epic,1350.0
1018,MasterYi,Master Yi,106,Victorious Master Yi,Epic,1350.0
1019,Mel,Mel,0,default,Epic,1350.0
1020,Mel,Mel,1,Arcane Councilor Mel,Epic,1350.0
1021,Mel,Mel,10,Prestige Winterblessed Mel,Epic,1350.0
1022,Milio,Milio,0,default,Epic,1350.0
1023,Milio,Milio,1,Faerie Court Milio,Epic,1350.0
1024,Milio,Milio,11,Rain Shepherd Milio,Epic,1350.0
1025,Milio,Milio,20,Winter Wonder Milio,Epic,1350.0
1026,MissFortune,Miss Fortune,0,default,Epic,1350.0
1027,MissFortune,Miss Fortune,1,Cowgirl Miss Fortune,Epic,1350.0
1028,MissFortune,Miss Fortune,2,Waterloo Miss Fortune,Epic,1350.0
1029,MissFortune,Miss Fortune,3,Secret Agent Miss Fortune,Epic,1350.0
1030,MissFortune,Miss Fortune,4,Candy Cane Miss Fortune,Epic,1350.0
1031,MissFortune,Miss Fortune,5,Road Warrior Miss Fortune,Epic,1350.0
1032,MissFortune,Miss Fortune,6,Crime City Miss Fortune,Epic,1350.0
1033,MissFortune,Miss Fortune,7,Arcade Miss Fortune,Epic,1350.0
1034,MissFortune,Miss Fortune,8,Captain Fortune,Epic,1350.0
1035,MissFortune,Miss Fortune,9,Pool Party Miss Fortune,Epic,1350.0
1036,MissFortune,Miss Fortune,15,Star Guardian Miss Fortune,Epic,1350.0
1037,MissFortune,Miss Fortune,16,Gun Goddess Miss Fortune,Ultimate,3250.0
1038,MissFortune,Miss Fortune,17,Pajama Guardian Miss Fortune,Epic,1350.0
1039,MissFortune,Miss Fortune,18,Bewitching Miss Fortune,Epic,1350.0
1040,MissFortune,Miss Fortune,20,Prestige Bewitching Miss Fortune,Epic,1350.0
1041,MissFortune,Miss Fortune,21,Ruined Miss Fortune,Epic,1350.0
1042,MissFortune,Miss Fortune,31,Battle Bunny Miss Fortune,Epic,1350.0
1043,MissFortune,Miss Fortune,32,Admiral Battle Bunny Miss Fortune,Epic,1350.0
1044,MissFortune,Miss Fortune,33,Prestige Bewitching Miss Fortune (2022),Epic,1350.0
1045,MissFortune,Miss Fortune,40,Broken Covenant Miss Fortune,Epic,1350.0
1046,MissFortune,Miss Fortune,41,Prestige Broken Covenant Miss Fortune,Epic,1350.0
1047,MissFortune,Miss Fortune,50,Porcelain Miss Fortune,Epic,1350.0
1048,MissFortune,Miss Fortune,60,Battle Queen Miss Fortune,Epic,1350.0
1049,MonkeyKing,Wukong,0,default,Epic,1350.0
1050,MonkeyKing,Wukong,1,Volcanic Wukong,Epic,1350.0
1051,MonkeyKing,Wukong,2,General Wukong,Epic,1350.0
1052,MonkeyKing,Wukong,3,Jade Dragon Wukong,Epic,1350.0
1053,MonkeyKing,Wukong,4,Underworld Wukong,Epic,1350.0
1054,MonkeyKing,Wukong,5,Radiant Wukong,Epic,1350.0
1055,MonkeyKing,Wukong,6,Lancer Stratus Wukong,Epic,1350.0
1056,MonkeyKing,Wukong,7,Battle Academia Wukong,Epic,1350.0
1057,MonkeyKing,Wukong,16,Elderwood Wukong,Epic,1350.0
1058,MonkeyKing,Wukong,26,Mecha Kingdoms Wukong,Epic,1350.0
1059,Mordekaiser,Mordekaiser,0,default,Epic,1350.0
1060,Mordekaiser,Mordekaiser,1,Dragon Knight Mordekaiser,Epic,1350.0
1061,Mordekaiser,Mordekaiser,2,Infernal Mordekaiser,Epic,1350.0
1062,Mordekaiser,Mordekaiser,3,Pentakill Mordekaiser,Epic,1350.0
1063,Mordekaiser,Mordekaiser,4,Lord Mordekaiser,Epic,1350.0
1064,Mordekaiser,Mordekaiser,5,King of Clubs Mordekaiser,Epic,1350.0
1065,Mordekaiser,Mordekaiser,6,Dark Star Mordekaiser,Epic,1350.0
1066,Mordekaiser,Mordekaiser,13,PROJECT: Mordekaiser,Epic,1350.0
1067,Mordekaiser,Mordekaiser,23,Pentakill III: Lost Chapter Mordekaiser,Epic,1350.0
1068,Mordekaiser,Mordekaiser,32,High Noon Mordekaiser,Epic,1350.0
1069,Mordekaiser,Mordekaiser,42,Ashen Graveknight Mordekaiser,Epic,1350.0
1070,Mordekaiser,Mordekaiser,44,Old God Mordekaiser,Epic,1350.0
1071,Mordekaiser,Mordekaiser,54,Sahn-Uzal Mordekaiser,Epic,1350.0
1072,Morgana,Morgana,0,default,Epic,1350.0
1073,Morgana,Morgana,1,Exiled Morgana,Epic,1350.0
1074,Morgana,Morgana,2,Sinful Succulence Morgana,Epic,1350.0
1075,Morgana,Morgana,3,Blade Mistress Morgana,Epic,1350.0
1076,Morgana,Morgana,4,Blackthorn Morgana,Epic,1350.0
1077,Morgana,Morgana,5,Ghost Bride Morgana,Epic,1350.0
1078,Morgana,Morgana,6,Victorious Morgana,Epic,1350.0
1079,Morgana,Morgana,10,Lunar Wraith Morgana,Epic,1350.0
1080,Morgana,Morgana,11,Bewitching Morgana,Epic,1350.0
1081,Morgana,Morgana,17,Majestic Empress Morgana,Epic,1350.0
1082,Morgana,Morgana,26,Coven Morgana,Epic,1350.0
1083,Morgana,Morgana,39,Dawnbringer Morgana,Epic,1350.0
1084,Morgana,Morgana,41,Prestige Bewitching Morgana,Epic,1350.0
1085,Morgana,Morgana,50,Star Nemesis Morgana,Epic,1350.0
1086,Morgana,Morgana,60,Snow Moon Morgana,Epic,1350.0
1087,Morgana,Morgana,70,Porcelain Morgana,Epic,1350.0
1088,Morgana,Morgana,80,Spirit Blossom Morgana,Epic,1350.0
1089,Morgana,Morgana,81,Prestige Veiled Lady Morgana,Epic,1350.0
1090,Naafiri,Naafiri,0,default,Epic,1350.0
1091,Naafiri,Naafiri,1,Soul Fighter Naafiri,Epic,1350.0
1092,Naafiri,Naafiri,11,PROJECT: Naafiri,Epic,1350.0
1093,Naafiri,Naafiri,20,Glizzy Naafiri,Epic,1350.0
1094,Nami,Nami,0,default,Epic,1350.0
1095,Nami,Nami,1,Koi Nami,Epic,1350.0
1096,Nami,Nami,2,River Spirit Nami,Epic,1350.0
1097,Nami,Nami,3,Urf the Nami-tee,Epic,1350.0
1098,Nami,Nami,7,Deep Sea Nami,Epic,1350.0
1099,Nami,Nami,8,SKT T1 Nami,Epic,1350.0
1100,Nami,Nami,9,Program Nami,Epic,1350.0
1101,Nami,Nami,15,Splendid Staff Nami,Epic,1350.0
1102,Nami,Nami,24,Cosmic Destiny Nami,Epic,1350.0
1103,Nami,Nami,32,Bewitching Nami,Epic,1350.0
1104,Nami,Nami,41,Space Groove Nami,Epic,1350.0
1105,Nami,Nami,42,Prestige Space Groove Nami,Epic,1350.0
1106,Nami,Nami,51,Coven Nami,Epic,1350.0
1107,Nami,Nami,58,Mythmaker Nami,Epic,1350.0
1108,Nami,Nami,68,Sunken Shadows Nami,Epic,1350.0
1109,Nasus,Nasus,0,default,Epic,1350.0
1110,Nasus,Nasus,1,Galactic Nasus,Epic,1350.0
1111,Nasus,Nasus,2,Pharaoh Nasus,Epic,1350.0
1112,Nasus,Nasus,3,Dreadknight Nasus,Epic,1350.0
1113,Nasus,Nasus,4,Riot K-9 Nasus,Epic,1350.0
1114,Nasus,Nasus,5,Infernal Nasus,Epic,1350.0
1115,Nasus,Nasus,6,Archduke Nasus,Epic,1350.0
1116,Nasus,Nasus,10,Worldbreaker Nasus,Epic,1350.0
1117,Nasus,Nasus,11,Lunar Guardian Nasus,Epic,1350.0
1118,Nasus,Nasus,16,Battlecast Nasus,Epic,1350.0
1119,Nasus,Nasus,25,Space Groove Nasus,Epic,1350.0
1120,Nasus,Nasus,35,Armored Titan Nasus,Epic,1350.0
1121,Nasus,Nasus,45,Nightbringer Nasus,Epic,1350.0
1122,Nasus,Nasus,54,Fatemaker Nasus,Epic,1350.0
1123,Nautilus,Nautilus,0,default,Epic,1350.0
1124,Nautilus,Nautilus,1,Abyssal Nautilus,Epic,1350.0
1125,Nautilus,Nautilus,2,Subterranean Nautilus,Epic,1350.0
1126,Nautilus,Nautilus,3,AstroNautilus,Epic,1350.0
1127,Nautilus,Nautilus,4,Warden Nautilus,Epic,1350.0
1128,Nautilus,Nautilus,5,Worldbreaker Nautilus,Epic,1350.0
1129,Nautilus,Nautilus,6,Conqueror Nautilus,Epic,1350.0
1130,Nautilus,Nautilus,9,Shan Hai Scrolls Nautilus,Epic,1350.0
1131,Nautilus,Nautilus,18,Fright Night Nautilus,Epic,1350.0
1132,Nautilus,Nautilus,27,Cosmic Paladin Nautilus,Epic,1350.0
1133,Nautilus,Nautilus,36,Crystalis Indomitus Nautilus,Epic,1350.0
1134,Nautilus,Nautilus,39,Petricite Nautilus,Epic,1350.0
1135,Neeko,Neeko,0,default,Epic,1350.0
1136,Neeko,Neeko,1,Winter Wonder Neeko,Epic,1350.0
1137,Neeko,Neeko,10,Star Guardian Neeko,Epic,1350.0
1138,Neeko,Neeko,11,Prestige Star Guardian Neeko,Epic,1350.0
1139,Neeko,Neeko,12,Shan Hai Scrolls Neeko,Epic,1350.0
1140,Neeko,Neeko,21,Prestige Star Guardian Neeko (2022),Epic,1350.0
1141,Neeko,Neeko,22,Bewitching Neeko,Epic,1350.0
1142,Neeko,Neeko,31,Street Demons Neeko,Epic,1350.0
1143,Neeko,Neeko,40,Cosplayer Neeko,Epic,1350.0
1144,Neeko,Neeko,49,Beeko,Epic,1350.0
1145,Nidalee,Nidalee,0,default,Epic,1350.0
1146,Nidalee,Nidalee,1,Snow Bunny Nidalee,Epic,1350.0
1147,Nidalee,Nidalee,2,Leopard Nidalee,Epic,1350.0
1148,Nidalee,Nidalee,3,French Maid Nidalee,Epic,1350.0
1149,Nidalee,Nidalee,4,Pharaoh Nidalee,Epic,1350.0
1150,Nidalee,Nidalee,5,Bewitching Nidalee,Epic,1350.0
1151,Nidalee,Nidalee,6,Headhunter Nidalee,Epic,1350.0
1152,Nidalee,Nidalee,7,Warring Kingdoms Nidalee,Epic,1350.0
1153,Nidalee,Nidalee,8,Challenger Nidalee,Epic,1350.0
1154,Nidalee,Nidalee,9,Super Galaxy Nidalee,Epic,1350.0
1155,Nidalee,Nidalee,11,Dawnbringer Nidalee,Epic,1350.0
1156,Nidalee,Nidalee,18,Cosmic Huntress Nidalee,Epic,1350.0
1157,Nidalee,Nidalee,27,DWG Nidalee,Epic,1350.0
1158,Nidalee,Nidalee,29,Ocean Song Nidalee,Epic,1350.0
1159,Nidalee,Nidalee,39,Kittalee,Epic,1350.0
1160,Nidalee,Nidalee,48,La Ilusión Nidalee,Epic,1350.0
1161,Nidalee,Nidalee,58,Spirit Blossom Nidalee,Epic,1350.0
1162,Nilah,Nilah,0,default,Epic,1350.0
1163,Nilah,Nilah,1,Star Guardian Nilah,Epic,1350.0
1164,Nilah,Nilah,11,Coven Nilah,Epic,1350.0
1165,Nilah,Nilah,21,Inkshadow Nilah,Epic,1350.0
1166,Nocturne,Nocturne,0,default,Epic,1350.0
1167,Nocturne,Nocturne,1,Frozen Terror Nocturne,Epic,1350.0
1168,Nocturne,Nocturne,2,Void Nocturne,Epic,1350.0
1169,Nocturne,Nocturne,3,Ravager Nocturne,Epic,1350.0
1170,Nocturne,Nocturne,4,Haunting Nocturne,Epic,1350.0
1171,Nocturne,Nocturne,5,Eternum Nocturne,Epic,1350.0
1172,Nocturne,Nocturne,6,Cursed Revenant Nocturne,Epic,1350.0
1173,Nocturne,Nocturne,7,Old God Nocturne,Epic,1350.0
1174,Nocturne,Nocturne,16,Hextech Nocturne,Epic,1350.0
1175,Nocturne,Nocturne,17,Broken Covenant Nocturne,Epic,1350.0
1176,Nocturne,Nocturne,26,Empyrean Nocturne,Epic,1350.0
1177,Nunu,Nunu & Willump,0,default,Epic,1350.0
1178,Nunu,Nunu & Willump,1,Sasquatch Nunu & Willump,Epic,1350.0
1179,Nunu,Nunu & Willump,2,Workshop Nunu & Willump,Epic,1350.0
1180,Nunu,Nunu & Willump,3,Grungy Nunu & Willump,Epic,1350.0
1181,Nunu,Nunu & Willump,4,Nunu & Willump Bot,Epic,1350.0
1182,Nunu,Nunu & Willump,5,Demolisher Nunu & Willump,Epic,1350.0
1183,Nunu,Nunu & Willump,6,TPA Nunu & Willump,Epic,1350.0
1184,Nunu,Nunu & Willump,7,Zombie Nunu & Willump,Epic,1350.0
1185,Nunu,Nunu & Willump,8,Papercraft Nunu & Willump,Epic,1350.0
1186,Nunu,Nunu & Willump,16,Space Groove Nunu & Willump,Epic,1350.0
1187,Nunu,Nunu & Willump,26,Nunu & Beelump,Epic,1350.0
1188,Nunu,Nunu & Willump,35,Cosmic Paladins Nunu & Willump,Epic,1350.0
1189,Nunu,Nunu & Willump,44,Fright Night Nunu & Willump,Epic,1350.0
1190,Olaf,Olaf,0,default,Epic,1350.0
1191,Olaf,Olaf,1,Forsaken Olaf,Epic,1350.0
1192,Olaf,Olaf,2,Glacial Olaf,Epic,1350.0
1193,Olaf,Olaf,3,Brolaf,Epic,1350.0
1194,Olaf,Olaf,4,Pentakill Olaf,Epic,1350.0
1195,Olaf,Olaf,5,Marauder Olaf,Epic,1350.0
1196,Olaf,Olaf,6,Butcher Olaf,Epic,1350.0
1197,Olaf,Olaf,15,SKT T1 Olaf,Epic,1350.0
1198,Olaf,Olaf,16,Dragonslayer Olaf,Epic,1350.0
1199,Olaf,Olaf,25,Sentinel Olaf,Epic,1350.0
1200,Olaf,Olaf,35,Pentakill III: Lost Chapter Olaf,Epic,1350.0
1201,Olaf,Olaf,44,Infernal Olaf,Epic,1350.0
1202,Orianna,Orianna,0,default,Epic,1350.0
1203,Orianna,Orianna,1,Gothic Orianna,Epic,1350.0
1204,Orianna,Orianna,2,Sewn Chaos Orianna,Epic,1350.0
1205,Orianna,Orianna,3,Bladecraft Orianna,Epic,1350.0
1206,Orianna,Orianna,4,TPA Orianna,Epic,1350.0
1207,Orianna,Orianna,5,Winter Wonder Orianna,Epic,1350.0
1208,Orianna,Orianna,6,Heartseeker Orianna,Epic,1350.0
1209,Orianna,Orianna,7,Dark Star Orianna,Epic,1350.0
1210,Orianna,Orianna,8,Victorious Orianna,Epic,1350.0
1211,Orianna,Orianna,11,Pool Party Orianna,Epic,1350.0
1212,Orianna,Orianna,20,Orbeeanna,Epic,1350.0
1213,Orianna,Orianna,29,Star Guardian Orianna,Epic,1350.0
1214,Orianna,Orianna,38,T1 Orianna,Epic,1350.0
1215,Ornn,Ornn,0,default,Epic,1350.0
